1604543	GaoJing	Computer Science
1604544	ZengZeming	Physics
1604545	JiangLi	Physics
1604546	JiangWeiming	Math
1604547	ZhaoWeiming	Physics
1604548	JiangLi	Physics
1604549	ZengZeming	Math
1604550	WuJing	Computer Science
1604551	GaoWeiming	Computer Science
1604552	JiangYouwei	Physics
1604553	ZhaoZeming	Physics
1604554	ZhaoYouwei	Computer Science
1604555	LiYouwei	Computer Science
1604556	JiangBaohua	Physics
1604557	GaoJun	Physics
1604558	GaoLi	Physics
1604559	ZhangJing	Computer Science
1604560	ZhaoWeiming	Math
1604561	GaoRuiyang	Computer Science
1604562	ZengLi	Computer Science
1604563	ZengLi	Physics
1604564	WuQijie	Physics
1604565	GaoLi	Physics
1604566	LiZijin	Computer Science
1604567	LiZijin	Physics
1604568	LiWeiming	Physics
1604569	GaoYouwei	Math
1604570	LiWeiming	Computer Science
1604571	ZengZeming	Computer Science
1604572	JiangJing	Physics
1604573	GaoJing	Physics
1604574	ZhangRuiyang	Physics
1604575	ZhangLi	Computer Science
1604576	WuZijin	Computer Science
1604577	LiRuiyang	Physics
1604578	ZhangZeming	Math
1604579	GaoJing	Physics
1604580	ZhaoJing	Computer Science
1604581	WuBaohua	Physics
1604582	JiangWeiming	Computer Science
1604583	ZengBaohua	Math
1604584	GaoQijie	Computer Science
1604585	ZhangJing	Physics
1604586	JiangLi	Math
1604587	WuBaohua	Math
1604588	ZhangYouwei	Math
1604589	ZengQijie	Math
1604590	WuLi	Computer Science
1604591	ZhangLi	Physics
1604592	JiangYouwei	Physics
1604593	GaoJun	Math
1604594	ZhangYouwei	Physics
1604595	JiangYouwei	Computer Science
1604596	ZhaoYouwei	Math
1604597	JiangWeiming	Math
1604598	ZhangJun	Physics
1604599	GaoRuiyang	Physics
1604600	ZengBaohua	Physics
1604601	ZhaoQijie	Physics
1604602	JiangWeiming	Computer Science
1604603	ZhangBaohua	Math
1604604	ZhaoLi	Math
1604605	ZhangQijie	Math
1604606	ZengBaohua	Math
1604607	LiZeming	Computer Science
1604608	JiangJing	Physics
1604609	ZengLi	Physics
1604610	ZengRuiyang	Physics
1604611	WuJing	Math
1604612	LiJun	Math
1604613	ZhaoQijie	Physics
1604614	ZengYouwei	Computer Science
1604615	ZengZijin	Math
1604616	ZhaoJing	Computer Science
1604617	ZhangJing	Physics
1604618	LiJing	Math
1604619	ZengWeiming	Physics
1604620	ZhangQijie	Math
1604621	GaoYouwei	Math
1604622	ZhaoJing	Math
1604623	JiangRuiyang	Physics
1604624	LiYouwei	Computer Science
1604625	ZengZeming	Computer Science
1604626	WuQijie	Physics
1604627	LiQijie	Physics
1604628	ZhangZijin	Physics
1604629	WuJun	Computer Science
1604630	LiBaohua	Computer Science
1604631	ZhangYouwei	Physics
1604632	LiYouwei	Physics
1604633	JiangJun	Math
1604634	JiangBaohua	Computer Science
1604635	JiangJun	Physics
1604636	ZhaoZijin	Computer Science
1604637	JiangZeming	Physics
1604638	JiangJun	Computer Science
1604639	GaoZeming	Physics
1604640	ZengLi	Math
1604641	LiZeming	Math
1604642	JiangJun	Math
1604643	ZhangYouwei	Physics
1604644	ZengZijin	Computer Science
1604645	ZhaoWeiming	Computer Science
1604646	ZhaoJing	Physics
1604647	WuWeiming	Physics
1604648	GaoRuiyang	Computer Science
1604649	ZengRuiyang	Computer Science
1604650	ZhaoJun	Computer Science
1604651	WuJun	Physics
1604652	LiBaohua	Math
1604653	WuJing	Computer Science
1604654	WuJing	Math
1604655	GaoLi	Physics
1604656	LiZijin	Computer Science
1604657	ZhangJun	Physics
1604658	JiangWeiming	Math
1604659	GaoQijie	Physics
1604660	JiangZeming	Physics
1604661	GaoLi	Computer Science
1604662	ZhaoBaohua	Computer Science
1604663	ZengJun	Math
1604664	ZhangQijie	Physics
1604665	ZhaoWeiming	Computer Science
1604666	GaoLi	Physics
1604667	GaoJing	Math
1604668	ZhaoYouwei	Computer Science
1604669	ZhangRuiyang	Math
1604670	GaoYouwei	Physics
1604671	ZengLi	Math
1604672	LiZijin	Physics
1604673	ZhangLi	Computer Science
1604674	ZhangZijin	Physics
1604675	ZhangWeiming	Physics
1604676	ZhaoBaohua	Math
1604677	ZhangRuiyang	Math
1604678	LiZijin	Computer Science
1604679	GaoYouwei	Math
1604680	ZhangZijin	Math
1604681	JiangQijie	Computer Science
1604682	ZhangLi	Physics
1604683	JiangWeiming	Math
1604684	JiangJing	Computer Science
1604685	ZhaoLi	Physics
1604686	ZhaoLi	Computer Science
1604687	ZengWeiming	Computer Science
1604688	ZengBaohua	Math
1604689	WuZeming	Physics
1604690	GaoJing	Physics
1604691	LiQijie	Computer Science
1604692	ZhangWeiming	Physics
1604693	GaoZijin	Physics
1604694	ZhangBaohua	Math
1604695	ZhangRuiyang	Computer Science
1604696	WuQijie	Physics
1604697	LiLi	Computer Science
1604698	LiZeming	Math
1604699	ZhaoLi	Computer Science
1604700	LiQijie	Computer Science
1604701	JiangZeming	Computer Science
1604702	ZhaoQijie	Math
1604703	JiangJun	Physics
1604704	WuWeiming	Physics
1604705	GaoJun	Computer Science
1604706	LiRuiyang	Computer Science
1604707	LiLi	Math
1604708	ZengBaohua	Computer Science
1604709	ZhaoZijin	Computer Science
1604710	WuZijin	Computer Science
1604711	JiangYouwei	Computer Science
1604712	GaoYouwei	Physics
1604713	ZhaoBaohua	Physics
1604714	ZhangYouwei	Computer Science
1604715	ZengZeming	Physics
1604716	LiBaohua	Computer Science
1604717	ZengZeming	Math
1604718	ZengRuiyang	Math
1604719	ZhaoQijie	Computer Science
1604720	ZhaoLi	Math
1604721	LiLi	Math
1604722	WuRuiyang	Math
1604723	ZhangWeiming	Computer Science
1604724	WuJun	Computer Science
1604725	GaoQijie	Physics
1604726	LiQijie	Math
1604727	ZengWeiming	Physics
1604728	ZhangZijin	Computer Science
1604729	ZhangJun	Math
1604730	JiangQijie	Physics
1604731	GaoRuiyang	Physics
1604732	JiangJing	Physics
1604733	ZhangJun	Computer Science
1604734	ZengWeiming	Math
1604735	WuYouwei	Physics
1604736	LiYouwei	Computer Science
1604737	JiangLi	Physics
1604738	GaoQijie	Math
1604739	GaoJing	Math
1604740	ZengRuiyang	Computer Science
1604741	GaoJing	Physics
1604742	ZengZijin	Physics
1604743	WuRuiyang	Computer Science
1604744	WuLi	Math
1604745	ZengYouwei	Math
1604746	GaoLi	Physics
1604747	ZhangBaohua	Computer Science
1604748	ZhaoLi	Computer Science
1604749	ZengLi	Physics
1604750	WuZeming	Math
1604751	GaoJing	Math
1604752	ZhangWeiming	Physics
1604753	GaoQijie	Computer Science
1604754	GaoJing	Computer Science
1604755	LiYouwei	Physics
1604756	ZhangJun	Computer Science
1604757	JiangYouwei	Computer Science
1604758	ZhaoRuiyang	Physics
1604759	WuRuiyang	Computer Science
1604760	JiangRuiyang	Math
1604761	WuWeiming	Math
1604762	ZhangRuiyang	Computer Science
1604763	WuRuiyang	Physics
1604764	LiJing	Computer Science
1604765	JiangZijin	Computer Science
1604766	ZengQijie	Math
1604767	JiangBaohua	Physics
1604768	LiQijie	Physics
1604769	ZengZijin	Computer Science
1604770	JiangJing	Physics
1604771	LiQijie	Math
1604772	JiangRuiyang	Physics
1604773	ZengJing	Math
1604774	GaoYouwei	Computer Science
1604775	GaoZijin	Math
1604776	LiWeiming	Math
1604777	GaoYouwei	Physics
1604778	GaoZijin	Math
1604779	LiQijie	Computer Science
1604780	JiangYouwei	Math
1604781	ZengJing	Math
1604782	JiangYouwei	Computer Science
1604783	ZengQijie	Math
1604784	ZengJun	Physics
1604785	WuBaohua	Computer Science
1604786	WuQijie	Physics
1604787	LiJun	Physics
1604788	ZhangZeming	Computer Science
1604789	WuWeiming	Computer Science
1604790	GaoRuiyang	Computer Science
1604791	GaoBaohua	Math
1604792	WuWeiming	Computer Science
1604793	ZhaoLi	Computer Science
1604794	JiangZeming	Physics
1604795	ZhangYouwei	Physics
1604796	ZengRuiyang	Math
1604797	GaoLi	Physics
1604798	ZhaoZijin	Math
1604799	ZengZijin	Physics
1604800	GaoWeiming	Physics
1604801	JiangWeiming	Computer Science
1604802	JiangBaohua	Math
1604803	ZhangRuiyang	Math
1604804	ZhangZijin	Math
1604805	WuLi	Computer Science
1604806	ZengQijie	Computer Science
1604807	LiYouwei	Physics
1604808	ZhangLi	Computer Science
1604809	ZengLi	Math
1604810	GaoRuiyang	Math
1604811	GaoJun	Physics
1604812	ZhaoJing	Computer Science
1604813	ZhaoZijin	Physics
1604814	ZengYouwei	Computer Science
1604815	ZengLi	Math
1604816	ZhaoLi	Physics
1604817	GaoRuiyang	Physics
1604818	ZhangBaohua	Math
1604819	WuRuiyang	Physics
1604820	ZhangRuiyang	Physics
1604821	ZhangZijin	Computer Science
1604822	WuQijie	Physics
1604823	WuWeiming	Computer Science
1604824	JiangRuiyang	Math
1604825	ZhangLi	Computer Science
1604826	WuZeming	Physics
1604827	GaoWeiming	Physics
1604828	WuQijie	Math
1604829	ZhangQijie	Computer Science
1604830	WuZeming	Physics
1604831	WuJun	Computer Science
1604832	ZengLi	Physics
1604833	LiZeming	Physics
1604834	WuBaohua	Computer Science
1604835	LiWeiming	Physics
1604836	WuQijie	Physics
1604837	ZengBaohua	Computer Science
1604838	WuLi	Math
1604839	JiangJing	Physics
1604840	LiJun	Physics
1604841	JiangZijin	Math
1604842	ZhangQijie	Computer Science
1604843	JiangRuiyang	Physics
1604844	WuRuiyang	Math
1604845	JiangJun	Math
1604846	LiJing	Computer Science
1604847	ZengQijie	Computer Science
1604848	ZengBaohua	Computer Science
1604849	WuJing	Physics
1604850	JiangYouwei	Computer Science
1604851	JiangZijin	Computer Science
1604852	JiangJun	Math
1604853	ZengWeiming	Computer Science
1604854	ZhaoBaohua	Math
1604855	ZhangLi	Computer Science
1604856	JiangBaohua	Computer Science
1604857	ZhaoQijie	Computer Science
1604858	ZengLi	Computer Science
1604859	WuBaohua	Math
1604860	ZengZeming	Computer Science
1604861	ZhangYouwei	Computer Science
1604862	WuJun	Physics
1604863	LiQijie	Physics
1604864	GaoJing	Computer Science
1604865	JiangQijie	Computer Science
1604866	LiZeming	Computer Science
1604867	ZhangLi	Physics
1604868	ZhaoQijie	Computer Science
1604869	LiLi	Math
1604870	LiZijin	Physics
1604871	LiRuiyang	Math
1604872	LiWeiming	Computer Science
1604873	ZhaoJing	Physics
1604874	LiRuiyang	Math
1604875	JiangZeming	Math
1604876	GaoBaohua	Physics
1604877	ZhangQijie	Physics
1604878	ZengZeming	Math
1604879	ZhaoJing	Math
1604880	ZhaoRuiyang	Computer Science
1604881	WuRuiyang	Math
1604882	ZhangRuiyang	Computer Science
1604883	WuYouwei	Physics
1604884	JiangBaohua	Physics
1604885	ZhangJing	Math
1604886	ZhangQijie	Computer Science
1604887	ZhaoLi	Computer Science
1604888	LiWeiming	Physics
1604889	JiangYouwei	Math
1604890	LiJun	Physics
1604891	JiangBaohua	Computer Science
1604892	JiangQijie	Physics
1604893	LiBaohua	Computer Science
1604894	GaoJing	Math
1604895	WuQijie	Computer Science
1604896	ZengZijin	Computer Science
1604897	WuYouwei	Computer Science
1604898	JiangZijin	Physics
1604899	WuWeiming	Physics
1604900	JiangWeiming	Math
1604901	GaoZijin	Math
1604902	ZengYouwei	Physics
1604903	GaoJing	Physics
1604904	ZhaoZeming	Physics
1604905	JiangZijin	Math
1604906	GaoRuiyang	Computer Science
1604907	WuJun	Math
1604908	ZengBaohua	Physics
1604909	ZhangZijin	Physics
1604910	JiangJing	Physics
1604911	ZengWeiming	Physics
1604912	ZengZijin	Physics
1604913	ZhangZeming	Computer Science
1604914	WuJing	Physics
1604915	ZengQijie	Physics
1604916	ZhaoQijie	Computer Science
1604917	JiangQijie	Physics
1604918	WuLi	Math
1604919	ZengWeiming	Computer Science
1604920	ZengYouwei	Math
1604921	ZengBaohua	Computer Science
1604922	ZengWeiming	Computer Science
1604923	ZhaoBaohua	Math
1604924	WuWeiming	Math
1604925	LiLi	Physics
1604926	LiWeiming	Physics
1604927	GaoJing	Physics
1604928	GaoLi	Math
1604929	LiQijie	Math
1604930	JiangQijie	Computer Science
1604931	ZhangBaohua	Math
1604932	ZhangRuiyang	Math
1604933	GaoJing	Math
1604934	ZhaoLi	Computer Science
1604935	WuRuiyang	Computer Science
1604936	LiJun	Computer Science
1604937	WuLi	Math
1604938	ZhangZijin	Math
1604939	ZhaoZijin	Math
1604940	ZhangZeming	Physics
1604941	WuJing	Computer Science
1604942	ZengJun	Computer Science
1604943	WuQijie	Math
1604944	ZengRuiyang	Physics
1604945	ZengLi	Computer Science
1604946	ZhangZijin	Math
1604947	ZhaoLi	Math
1604948	GaoJing	Math
1604949	LiZijin	Math
1604950	ZhangBaohua	Math
1604951	LiLi	Physics
1604952	JiangYouwei	Physics
1604953	ZengJun	Math
1604954	ZhaoWeiming	Physics
1604955	ZhangZeming	Math
1604956	ZhangRuiyang	Physics
1604957	WuBaohua	Computer Science
1604958	JiangYouwei	Computer Science
1604959	GaoZeming	Computer Science
1604960	ZhaoQijie	Computer Science
1604961	GaoWeiming	Computer Science
1604962	WuZeming	Computer Science
1604963	WuLi	Physics
1604964	LiJun	Physics
1604965	ZhaoZeming	Physics
1604966	ZhaoZijin	Math
1604967	GaoLi	Math
1604968	GaoJun	Computer Science
1604969	ZhaoZeming	Computer Science
1604970	JiangYouwei	Computer Science
1604971	WuWeiming	Computer Science
1604972	JiangWeiming	Math
1604973	ZhangRuiyang	Physics
1604974	WuYouwei	Physics
1604975	ZhaoQijie	Physics
1604976	GaoWeiming	Physics
1604977	LiZeming	Math
1604978	LiQijie	Computer Science
1604979	LiJing	Computer Science
1604980	ZhaoZijin	Computer Science
1604981	WuLi	Physics
1604982	ZhaoWeiming	Computer Science
1604983	ZengBaohua	Math
1604984	ZengJing	Computer Science
1604985	ZengJing	Physics
1604986	ZhangZeming	Math
1604987	GaoRuiyang	Computer Science
1604988	LiZeming	Math
1604989	JiangWeiming	Math
1604990	GaoZeming	Math
1604991	JiangYouwei	Physics
1604992	WuBaohua	Math
1604993	JiangRuiyang	Computer Science
1604994	ZhangJing	Computer Science
1604995	ZengLi	Computer Science
1604996	ZengRuiyang	Computer Science
1604997	ZhangRuiyang	Computer Science
1604998	ZhangWeiming	Physics
1604999	ZengZeming	Math
1605000	ZhaoJing	Math
1605001	JiangWeiming	Math
1605002	ZengQijie	Physics
1605003	JiangRuiyang	Physics
1605004	ZhangJing	Physics
1605005	ZhaoRuiyang	Math
1605006	ZengZeming	Physics
1605007	ZengBaohua	Physics
1605008	ZhaoZijin	Computer Science
1605009	JiangZijin	Math
1605010	ZengZijin	Physics
1605011	LiZeming	Computer Science
1605012	JiangRuiyang	Physics
1605013	ZengJing	Math
1605014	ZengJun	Physics
1605015	JiangZeming	Computer Science
1605016	GaoRuiyang	Computer Science
1605017	JiangZeming	Math
1605018	ZhaoRuiyang	Computer Science
1605019	WuJun	Math
1605020	ZhaoWeiming	Physics
1605021	GaoJing	Physics
1605022	JiangZijin	Computer Science
1605023	ZengRuiyang	Computer Science
1605024	LiLi	Math
1605025	WuBaohua	Math
1605026	GaoZeming	Math
1605027	ZhaoBaohua	Physics
1605028	ZhaoJun	Physics
1605029	LiJing	Math
1605030	ZengRuiyang	Physics
1605031	JiangJun	Physics
1605032	JiangJun	Math
1605033	ZengZeming	Computer Science
1605034	ZhangZeming	Math
1605035	GaoJun	Computer Science
1605036	ZhangQijie	Math
1605037	GaoLi	Computer Science
1605038	WuJing	Computer Science
1605039	WuLi	Math
1605040	JiangJun	Physics
1605041	GaoJun	Physics
1605042	WuYouwei	Physics
1605043	WuQijie	Computer Science
1605044	LiBaohua	Physics
1605045	ZhangWeiming	Math
1605046	GaoYouwei	Physics
1605047	ZhangZeming	Computer Science
1605048	ZengLi	Computer Science
1605049	ZengWeiming	Computer Science
1605050	LiLi	Physics
1605051	LiJun	Computer Science
1605052	ZhaoJun	Physics
1605053	JiangBaohua	Computer Science
1605054	WuBaohua	Math
1605055	ZengWeiming	Physics
1605056	JiangZijin	Computer Science
1605057	JiangYouwei	Computer Science
1605058	GaoWeiming	Math
1605059	ZengJun	Physics
1605060	LiZeming	Physics
1605061	ZhaoQijie	Math
1605062	ZengWeiming	Computer Science
1605063	GaoWeiming	Physics
1605064	ZhaoRuiyang	Computer Science
1605065	GaoRuiyang	Physics
1605066	LiJing	Math
1605067	LiBaohua	Computer Science
1605068	ZengZeming	Computer Science
1605069	ZhangRuiyang	Math
1605070	ZhaoYouwei	Physics
1605071	LiZeming	Physics
1605072	ZengLi	Physics
1605073	ZhangWeiming	Math
1605074	LiZeming	Physics
1605075	LiQijie	Physics
1605076	JiangYouwei	Computer Science
1605077	ZhaoZeming	Computer Science
1605078	ZhangYouwei	Math
1605079	WuRuiyang	Math
1605080	LiZijin	Physics
1605081	WuLi	Computer Science
1605082	LiLi	Computer Science
1605083	JiangZijin	Math
1605084	LiQijie	Physics
1605085	WuBaohua	Physics
1605086	LiZeming	Math
1605087	WuJing	Computer Science
1605088	LiWeiming	Math
1605089	ZengZeming	Computer Science
1605090	ZengRuiyang	Math
1605091	WuJun	Math
1605092	ZhangZijin	Physics
1605093	ZhangJun	Math
1605094	ZhaoQijie	Computer Science
1605095	ZhangQijie	Math
1605096	ZhaoZijin	Math
1605097	WuZijin	Computer Science
1605098	ZhangLi	Math
1605099	ZhaoRuiyang	Physics
1605100	ZhaoZijin	Physics
1605101	JiangZijin	Computer Science
1605102	ZhangLi	Math
1605103	GaoLi	Math
1605104	ZengYouwei	Math
1605105	WuWeiming	Computer Science
1605106	JiangZeming	Physics
1605107	ZhaoZeming	Computer Science
1605108	LiZijin	Physics
1605109	ZhaoQijie	Math
1605110	LiLi	Physics
1605111	GaoZeming	Physics
1605112	ZengZijin	Math
1605113	LiRuiyang	Math
1605114	WuZijin	Physics
1605115	GaoBaohua	Math
1605116	JiangJun	Math
1605117	ZengZeming	Physics
1605118	WuLi	Physics
1605119	ZhaoLi	Math
1605120	ZhaoJing	Computer Science
1605121	LiJun	Computer Science
1605122	GaoYouwei	Physics
1605123	JiangJing	Computer Science
1605124	ZengZijin	Math
1605125	ZengQijie	Computer Science
1605126	LiZeming	Computer Science
1605127	GaoQijie	Computer Science
1605128	WuRuiyang	Computer Science
1605129	LiQijie	Math
1605130	JiangYouwei	Math
1605131	ZhaoBaohua	Math
1605132	LiJing	Physics
1605133	ZhangWeiming	Physics
1605134	ZhangLi	Physics
1605135	GaoBaohua	Computer Science
1605136	ZhangRuiyang	Math
1605137	LiJun	Math
1605138	LiZijin	Computer Science
1605139	ZhangBaohua	Computer Science
1605140	ZengYouwei	Computer Science
1605141	ZhaoJun	Math
1605142	LiZijin	Computer Science
1605143	JiangJun	Math
1605144	LiJun	Computer Science
1605145	WuQijie	Physics
1605146	ZengYouwei	Physics
1605147	GaoRuiyang	Computer Science
1605148	ZengBaohua	Math
1605149	ZhangJun	Computer Science
1605150	ZhangZijin	Math
1605151	ZhaoLi	Computer Science
1605152	LiZeming	Physics
1605153	LiJing	Physics
1605154	ZhangRuiyang	Physics
1605155	JiangRuiyang	Physics
1605156	WuBaohua	Computer Science
1605157	ZengQijie	Physics
1605158	LiQijie	Math
1605159	GaoJun	Computer Science
1605160	WuBaohua	Math
1605161	GaoZeming	Computer Science
1605162	LiJing	Physics
1605163	GaoQijie	Math
1605164	JiangWeiming	Physics
1605165	LiRuiyang	Math
1605166	ZhaoZijin	Physics
1605167	GaoWeiming	Physics
1605168	LiZijin	Math
1605169	LiQijie	Computer Science
1605170	LiLi	Math
1605171	GaoRuiyang	Computer Science
1605172	GaoJun	Math
1605173	ZengWeiming	Physics
1605174	ZhaoWeiming	Computer Science
1605175	LiJun	Computer Science
1605176	WuLi	Math
1605177	GaoJun	Physics
1605178	ZhaoQijie	Physics
1605179	GaoYouwei	Math
1605180	ZhangBaohua	Math
1605181	ZengRuiyang	Physics
1605182	ZhaoQijie	Computer Science
1605183	LiYouwei	Computer Science
1605184	WuQijie	Math
1605185	JiangRuiyang	Computer Science
1605186	ZengRuiyang	Math
1605187	LiQijie	Physics
1605188	GaoWeiming	Physics
1605189	WuJun	Computer Science
1605190	WuQijie	Math
1605191	ZhangZijin	Physics
1605192	LiYouwei	Math
1605193	JiangBaohua	Computer Science
1605194	WuZijin	Computer Science
1605195	ZhangZijin	Physics
1605196	ZhangZijin	Computer Science
1605197	ZengLi	Physics
1605198	GaoZijin	Math
1605199	LiZeming	Physics
1605200	WuJun	Physics
1605201	WuJun	Computer Science
1605202	GaoWeiming	Computer Science
1605203	GaoBaohua	Math
1605204	ZengRuiyang	Math
1605205	ZhangLi	Physics
1605206	ZhaoLi	Physics
1605207	WuRuiyang	Math
1605208	ZhangZijin	Physics
1605209	GaoRuiyang	Computer Science
1605210	ZhangQijie	Math
1605211	WuJun	Physics
1605212	ZengZeming	Computer Science
1605213	LiWeiming	Computer Science
1605214	JiangRuiyang	Math
1605215	ZhaoQijie	Physics
1605216	GaoZeming	Computer Science
1605217	WuLi	Computer Science
1605218	GaoYouwei	Computer Science
1605219	GaoBaohua	Math
1605220	ZhangRuiyang	Computer Science
1605221	ZhangZeming	Physics
1605222	JiangJun	Computer Science
1605223	GaoQijie	Math
1605224	ZengZijin	Physics
1605225	LiZeming	Computer Science
1605226	ZhaoJun	Computer Science
1605227	ZhaoWeiming	Physics
1605228	GaoQijie	Computer Science
1605229	WuLi	Computer Science
1605230	WuLi	Computer Science
1605231	ZhaoZeming	Computer Science
1605232	WuZeming	Math
1605233	LiJun	Physics
1605234	ZengRuiyang	Computer Science
1605235	ZengLi	Math
1605236	WuZeming	Physics
1605237	ZengLi	Computer Science
1605238	LiYouwei	Physics
1605239	JiangZijin	Physics
1605240	ZengWeiming	Physics
1605241	GaoZeming	Physics
1605242	ZhaoZijin	Physics
1605243	ZhangJun	Computer Science
1605244	JiangZijin	Computer Science
1605245	JiangJing	Physics
1605246	ZhangRuiyang	Computer Science
1605247	GaoJing	Computer Science
1605248	GaoRuiyang	Physics
1605249	ZhangRuiyang	Physics
1605250	ZengQijie	Physics
1605251	ZhangRuiyang	Physics
1605252	ZhaoYouwei	Computer Science
1605253	ZhaoBaohua	Physics
1605254	GaoQijie	Math
1605255	JiangZeming	Math
1605256	ZhangZeming	Physics
1605257	LiWeiming	Computer Science
1605258	WuQijie	Math
1605259	ZengQijie	Physics
1605260	ZhangLi	Physics
1605261	JiangLi	Physics
1605262	ZhaoRuiyang	Math
1605263	GaoJing	Physics
1605264	WuQijie	Math
1605265	JiangJun	Computer Science
1605266	WuJun	Math
1605267	ZhangRuiyang	Physics
1605268	ZengYouwei	Physics
1605269	ZhangJing	Physics
1605270	LiJing	Computer Science
1605271	LiQijie	Physics
1605272	GaoWeiming	Computer Science
1605273	ZengJun	Physics
1605274	JiangBaohua	Computer Science
1605275	ZengLi	Computer Science
1605276	WuQijie	Math
1605277	GaoZijin	Computer Science
1605278	GaoRuiyang	Computer Science
1605279	WuRuiyang	Math
1605280	GaoZijin	Computer Science
1605281	ZhaoRuiyang	Physics
1605282	ZhaoJun	Computer Science
1605283	LiJun	Math
1605284	JiangLi	Computer Science
1605285	JiangYouwei	Math
1605286	ZengQijie	Computer Science
1605287	WuZijin	Math
1605288	WuJing	Computer Science
1605289	ZhaoWeiming	Physics
1605290	ZengZeming	Math
1605291	ZhaoBaohua	Computer Science
1605292	ZengWeiming	Physics
1605293	JiangYouwei	Physics
1605294	ZhaoWeiming	Physics
1605295	LiZeming	Math
1605296	JiangRuiyang	Physics
1605297	ZhangZijin	Physics
1605298	GaoZeming	Physics
1605299	ZengLi	Math
1605300	ZengRuiyang	Computer Science
1605301	JiangQijie	Physics
1605302	ZhangJing	Computer Science
1605303	ZhaoQijie	Physics
1605304	ZengBaohua	Physics
1605305	ZhangLi	Physics
1605306	LiQijie	Physics
1605307	ZhaoJun	Computer Science
1605308	JiangWeiming	Physics
1605309	LiZijin	Computer Science
1605310	WuWeiming	Physics
1605311	LiLi	Physics
1605312	ZhaoLi	Computer Science
1605313	JiangBaohua	Physics
1605314	JiangJun	Math
1605315	ZengZijin	Math
1605316	ZhangBaohua	Physics
1605317	GaoZijin	Math
1605318	JiangJing	Math
1605319	ZengJun	Computer Science
1605320	ZhaoLi	Math
1605321	ZhaoBaohua	Physics
1605322	ZhangYouwei	Physics
1605323	LiBaohua	Math
1605324	ZhaoJun	Computer Science
1605325	ZhangLi	Physics
1605326	WuLi	Math
1605327	WuZijin	Computer Science
1605328	JiangZeming	Computer Science
1605329	WuLi	Math
1605330	ZhangRuiyang	Math
1605331	JiangQijie	Math
1605332	WuYouwei	Math
1605333	ZhaoZeming	Computer Science
1605334	ZhaoJun	Physics
1605335	LiZeming	Physics
1605336	ZhangJun	Computer Science
1605337	GaoRuiyang	Computer Science
1605338	WuZijin	Math
1605339	ZhaoBaohua	Computer Science
1605340	ZhaoJing	Computer Science
1605341	LiLi	Math
1605342	WuBaohua	Computer Science
1605343	ZhaoBaohua	Math
1605344	ZhangZeming	Physics
1605345	ZhangRuiyang	Math
1605346	ZhaoQijie	Physics
1605347	ZhangJing	Math
1605348	GaoWeiming	Math
1605349	JiangYouwei	Physics
1605350	ZhaoJun	Computer Science
1605351	LiBaohua	Physics
1605352	WuYouwei	Math
1605353	LiRuiyang	Math
1605354	WuZijin	Math
1605355	ZhaoRuiyang	Math
1605356	ZhaoJun	Computer Science
1605357	ZengJun	Computer Science
1605358	ZhaoZeming	Math
1605359	ZhaoZeming	Math
1605360	ZengBaohua	Physics
1605361	ZengZeming	Physics
1605362	LiYouwei	Physics
1605363	GaoBaohua	Math
1605364	LiZeming	Physics
1605365	ZhangWeiming	Physics
1605366	ZhaoZijin	Computer Science
1605367	JiangJing	Physics
1605368	ZhangRuiyang	Math
1605369	ZengYouwei	Math
1605370	JiangZeming	Computer Science
1605371	JiangRuiyang	Physics
1605372	LiLi	Computer Science
1605373	ZhangJun	Math
1605374	ZhaoQijie	Math
1605375	GaoBaohua	Computer Science
1605376	ZengJun	Math
1605377	ZhangRuiyang	Math
1605378	LiYouwei	Computer Science
1605379	ZhangJing	Math
1605380	ZhangZeming	Math
1605381	ZhangWeiming	Physics
1605382	GaoBaohua	Physics
1605383	ZhaoBaohua	Physics
1605384	JiangLi	Computer Science
1605385	GaoWeiming	Math
1605386	ZengJing	Physics
1605387	ZengJing	Physics
1605388	ZhangZeming	Math
1605389	WuJing	Physics
1605390	ZhaoBaohua	Math
1605391	LiYouwei	Math
1605392	WuRuiyang	Physics
1605393	WuLi	Physics
1605394	ZengBaohua	Math
1605395	JiangQijie	Computer Science
1605396	ZhaoYouwei	Physics
1605397	ZengYouwei	Math
1605398	ZhaoYouwei	Math
1605399	WuLi	Math
1605400	JiangWeiming	Physics
1605401	WuQijie	Physics
1605402	ZhangJing	Physics
1605403	WuQijie	Computer Science
1605404	LiLi	Computer Science
1605405	WuQijie	Computer Science
1605406	ZengZeming	Math
1605407	LiRuiyang	Math
1605408	ZengZijin	Computer Science
1605409	GaoLi	Math
1605410	ZhaoQijie	Computer Science
1605411	LiZeming	Physics
1605412	ZengJing	Computer Science
1605413	ZengZeming	Math
1605414	ZengQijie	Math
1605415	WuLi	Math
1605416	WuLi	Physics
1605417	GaoJing	Computer Science
1605418	JiangJing	Math
1605419	ZhaoZijin	Physics
1605420	ZengYouwei	Math
1605421	ZhangZeming	Math
1605422	JiangQijie	Math
1605423	ZengQijie	Computer Science
1605424	GaoZeming	Computer Science
1605425	GaoBaohua	Computer Science
1605426	GaoZeming	Computer Science
1605427	WuWeiming	Computer Science
1605428	JiangBaohua	Computer Science
1605429	WuZijin	Computer Science
1605430	ZhangYouwei	Physics
1605431	JiangZeming	Math
1605432	ZhaoJing	Physics
1605433	ZengZijin	Math
